,open,high,low,close,volume,market_cap,volatility,growth,ma7,ma25,ma99,rsi,std,bb-mb,bb-ub,bb-lb,fr-0.236,fr-0.382,fr-0.5,fr-0.618,macd,signal,obv,label,date,sentiment,gf-index
1522,2412.18,2556.78,2370.8,2539.01,580497.7613,302389263380.59,0.2414697856088609,126.83000000000038,2853.48,3271.9551999999994,3985.3056565656566,37.152048410712446,460.2525959048296,3484.381666666666,4404.886858476326,2563.876474857007,3710.39172,3462.30414,3261.795,3061.28586,-156.53542555834383,-123.5085215665493,58266454.66385,-99.71000000000004,2022-01-23,1,0.0
1523,2539.0,2539.75,2159.0,2439.29,1123134.70389,291127719900.53,0.2430219609068021,-99.71000000000004,2743.425714285714,3221.1560000000004,3971.0878787878783,36.29019849590579,485.554797427635,3443.1358333333333,4414.245428188603,2472.0262384780635,3710.39172,3462.30414,3261.795,3061.28586,-166.74121244835806,-131.36901081778726,57143319.95995999,19.269999999999985,2022-01-24,2,0.0
1524,2439.56,2506.55,2348.96,2458.83,510152.954,293019902304.06,0.2432516193654768,19.269999999999985,2643.28,3172.46,3958.096666666667,36.58668578329417,504.4842313456589,3401.860833333333,4410.829296024651,2392.8923706420155,3710.39172,3462.30414,3261.795,3061.28586,-172.72095745367915,-138.88754656976758,57653472.91396,3.949999999999818,2022-01-25,2,0.0
1525,2459.04,2722.0,2402.03,2462.99,806441.62289,294496473175.08,0.2417201256272581,3.949999999999818,2554.5614285714287,3120.358,3943.813434343434,36.65124245828551,516.7866724664638,3358.7730555555554,4392.346400488483,2325.199710622628,3710.39172,3462.30414,3261.795,3061.28586,-175.79288262314094,-145.5976076703809,58459914.53685,-38.75,2022-01-26,2,0.0
1526,2463.0,2521.0,2316.43,2424.25,599481.7159,289156264093.83,0.2416770785761253,-38.75,2472.1,3064.1972,3926.2689898989897,36.29729749601465,528.2917330531432,3315.5713888888886,4372.154854995175,2258.9879227826023,3710.39172,3462.30414,3261.795,3061.28586,-178.09048886542723,-151.50540425129842,57860432.82095,120.9699999999998,2022-01-27,1,0.0
1527,2424.02,2558.98,2357.88,2544.99,485149.8065,303999533600.72,0.2453362022152379,120.9699999999998,2468.791428571428,3015.3612,3911.036666666667,38.21018717943632,525.3707390159814,3272.0597222222223,4322.8012002541855,2221.3182441902595,3697.7246,3452.0577,3253.505,3054.9523,-173.7339528610205,-155.54695854397517,58345582.62745,56.440000000000055,2022-01-28,2,0.0
1528,2544.99,2636.66,2520.01,2601.43,376666.8246,310001494765.15,0.2478313894801966,56.440000000000055,2495.827142857143,2968.014,3897.1905050505047,39.08960202930649,519.689816786952,3231.922777777778,4271.302411351682,2192.543144203874,3697.7246,3452.0577,3253.505,3054.9523,-166.4375276069868,-157.52706200997727,58722249.45205001,0.25,2022-01-29,2,0.0
1529,2601.43,2640.0,2542.5,2601.68,290770.0859,310798780839.26,0.2469259484722218,0.25,2504.78,2930.456,3881.37797979798,39.09355139775444,508.3131575045976,3190.446388888889,4207.072703898084,2173.820073879694,3673.83432,3432.73284,3237.87,3043.00716,-158.9386644938818,-157.78371700705085,59013019.53795001,85.26999999999998,2022-01-30,2,1.0
1530,2601.67,2706.77,2476.07,2686.94,444584.851,320959888865.31,0.2509390083255878,85.26999999999998,2540.158571428572,2901.6612,3867.283131313131,40.44802992479103,492.2812620839439,3152.2069444444446,4136.769468612332,2167.644420276557,3653.7182,3416.4609,3224.705,3032.9491,-148.14567053624205,-156.03134492144923,59457604.38895001,100.28999999999996,2022-01-31,2,0.0
1531,2686.94,2813.0,2673.52,2787.23,390034.27362,333395296200.47,0.2554894090005907,100.28999999999996,2587.0728571428567,2885.1808,3852.8069696969696,42.00837580731292,471.7284030425304,3117.484722222222,4060.9415283072826,2174.0279161371614,3494.07276,3287.32362,3120.225,2953.12638,-134.21436324793467,-152.06462098081022,59847638.662570015,-106.80999999999996,2022-02-01,1,1.0
1532,2787.48,2810.88,2612.72,2680.67,447852.1228,320384932826.29,0.2516060863546611,-106.80999999999996,2618.17,2869.1696,3838.151919191919,40.8389560817236,462.5685906707797,3086.593611111111,4011.7307924526704,2161.4564297695515,3494.07276,3287.32362,3120.225,2953.12638,-125.65389626568094,-147.26267103260489,59399786.539770015,15.210000000000036,2022-02-02,2,1.0
1533,2680.25,2726.64,2576.05,2695.46,405043.3931,319980125796.27,0.2495420897318311,15.210000000000036,2656.9142857142856,2850.9092000000005,3825.7626262626254,41.07313955679662,457.38879993019066,3060.6288888888885,3975.4064887492696,2145.8512890285074,3494.07276,3287.32362,3120.225,2953.12638,-116.96538639758684,-141.75407382623794,59804829.932870016,299.77999999999975,2022-02-03,2,0.0
1534,2695.21,2995.0,2671.4,2994.99,664002.9328,356379709501.22,0.272835735006704,299.77999999999975,2721.2,2847.4016,3812.721919191919,45.561933963883625,443.7360561808263,3040.7877777777776,3928.2598901394304,2153.315665416125,3494.07276,3287.32362,3120.225,2953.12638,-97.53508651503898,-133.71425795147448,60468832.86567002,17.66000000000031,2022-02-04,1,0.0
1535,2994.99,3060.47,2958.01,3012.65,356803.3071,360130344738.21,0.2730704776635701,17.66000000000031,2779.945714285714,2838.3188,3798.5174747474753,45.81225785228456,430.1605135129294,3022.355,3882.6760270258583,2162.0339729741413,3494.07276,3287.32362,3120.225,2953.12638,-80.17943050200574,-123.98065296066198,60825636.172770016,42.34999999999991,2022-02-05,1,1.0
1536,3012.64,3074.56,2950.21,3054.99,249394.5966,365288302066.81,0.2721360356088314,42.34999999999991,2844.7042857142856,2825.668,3785.7125252525257,46.4198306218432,410.9587736318485,3002.6175,3824.535047263697,2180.6999527363027,3494.07276,3287.32362,3120.225,2953.12638,-63.74211509846555,-113.02819153117171,61075030.76937002,84.76999999999998,2022-02-06,2,1.0
1537,3055.0,3186.0,2991.8,3139.77,455070.2529,375485569685.83,0.2732659185438487,84.76999999999998,2909.3942857142856,2821.6344,3774.122222222222,47.62921225072496,386.7442924825784,2983.4925,3756.9810849651567,2210.003915034843,3461.09852,3260.65074,3098.645,2936.63926,-46.60723915819426,-100.9516547360849,61530101.02227002,-23.079999999999927,2022-02-07,2,1.0
1538,3139.77,3232.87,3025.21,3116.69,514773.5837,373154427924.75,0.2730436501430725,-23.079999999999927,2956.46,2814.0052,3761.973333333333,47.33007306402553,363.6669849454014,2965.4591666666665,3692.7931365574696,2238.1251967758635,3461.09852,3260.65074,3098.645,2936.63926,-33.12798937930893,-88.62007921667107,61015327.438570015,127.25,2022-02-08,[1 2],2.0
1539,3116.69,3269.7,3055.0,3243.94,370267.8913,387161915315.85,0.2766153953030709,127.25,3036.9271428571424,2810.7212,3748.377878787879,49.14149628869566,339.1783182844665,2950.4266666666667,3628.7833032356,2272.0700300977337,3274.3158000000003,3109.5621,2976.405,2843.2479,-17.083629070526058,-75.61345191737198,61385595.329870015,-171.11000000000013,2022-02-09,1,2.0
1540,3243.6,3283.66,3056.74,3072.49,578212.8383,367845386120.69,0.27398666948141,-171.11000000000013,3090.788571428572,2799.7456,3732.9146464646474,46.90587315288296,324.5629786089061,2937.422777777778,3586.54873499559,2288.296820559965,3172.07732,3026.86134,2909.495,2792.12866,-10.353184781556138,-63.74794880176909,60807382.49157002,-144.82000000000016,2022-02-10,[1 2],2.0
1541,3072.36,3138.62,2879.0,2927.54,462025.8751,349944259218.48,0.2754302516225144,-144.82000000000016,3081.152857142857,2788.4604000000004,3716.704747474748,45.1208546461382,314.43065120931493,2924.1097222222224,3552.971024640852,2295.2484198035927,3144.91712,3004.89144,2891.7200000000003,2778.54856,-10.249147090212771,-54.02089394512248,60345356.61647002,-8.659999999999854,2022-02-11,2,2.0
1542,2927.54,2985.98,2858.3,2918.88,336250.3131,348785733007.45,0.2687426582812954,-8.659999999999854,3067.7571428571428,2778.8216,3700.994040404041,45.01558273588199,310.87340113041205,2916.3219444444444,3538.0687467052685,2294.5751421836203,3144.91712,3004.89144,2891.7200000000003,2778.54856,-10.39425393286183,-46.088777579256906,60009106.303370014,-47.44999999999982,2022-02-12,2,1.0
1543,2918.58,2954.4,2836.7,2871.13,242751.3547,344772260795.08,0.2667220562622366,-47.44999999999982,3041.4914285714285,2770.306,3684.3589898989903,44.42771569632858,309.6632510984574,2910.493611111111,3529.8201133080256,2291.1671089141964,3144.91712,3004.89144,2891.7200000000003,2778.54856,-12.211865332820707,-39.929338988995774,59766354.948670015,58.61000000000013,2022-02-13,2,1.0
1544,2871.14,2964.97,2829.01,2929.75,381778.238,350792159064.23,0.2664883465463726,58.61000000000013,3011.4885714285715,2767.4368,3667.360606060606,45.32924163594888,306.9148213743986,2904.320833333333,3518.1504760821304,2290.491190584536,3144.91712,3004.89144,2891.7200000000003,2778.54856,-11.365532324949072,-34.735919595532735,60148133.18667001,253.77,2022-02-14,2,1.0
1545,2929.75,3196.19,2912.06,3183.52,448971.754,380300250254.05,0.2787988449626364,253.77,3021.035714285714,2792.0516,3650.951919191919,49.01234525036332,309.04195200946214,2907.1219444444446,3525.205848463369,2289.03804042552,3144.91712,3004.89144,2891.7200000000003,2778.54856,-1.0178452260888662,-28.60536061927021,60597104.94067001,-61.23000000000002,2022-02-15,1,1.0
1546,3183.53,3186.77,3044.03,3122.3,319997.6244,374117832127.45,0.2748961307099761,-61.23000000000002,3003.658571428572,2820.4564,3634.6889898989903,48.206499468993314,306.0363950203583,2903.860277777778,3515.9330678184942,2291.7874877370614,3144.91712,3004.89144,2891.7200000000003,2778.54856,5.0868687268784925,-22.479500738152264,60277107.316270016,-230.44000000000003,2022-02-16,2,2.0
1547,3122.31,3160.0,2851.55,2891.87,488693.2624,344691405366.36,0.2816932119001933,-230.44000000000003,2977.855714285714,2834.5708,3617.144444444445,45.32159279727813,295.3611421611237,2890.543888888889,3481.2661732111364,2299.8216045666413,3126.2908,2989.8246,2879.53,2769.2354,1.3195718771517022,-18.15239662627881,59788414.053870015,-112.40000000000008,2022-02-17,2,2.0
1548,2891.88,2943.97,2750.0,2779.48,502977.4069,333274482393.4,0.2817079800214777,-112.40000000000008,2956.7042857142856,2848.1784,3597.5533333333337,44.00057806260335,289.69044388287466,2877.734722222222,3457.1156099879718,2298.3538344564727,3126.2908,2989.8246,2879.53,2769.2354,-5.982159183235126,-15.939626182089052,59285436.64697001,-15.670000000000073,2022-02-18,2,1.0
1549,2779.3,2830.96,2694.45,2763.63,293838.0025,330676602381.7,0.2805637722182276,-15.670000000000073,2934.5257142857145,2860.3704,3578.342929292929,43.81532534404036,280.68262277061325,2862.6294444444447,3423.994689985672,2301.264198903218,3126.2908,2989.8246,2879.53,2769.2354,-12.449849957589322,-15.305121413998192,58991598.64447001,-141.64000000000033,2022-02-19,2,0.0
1550,2763.63,2764.64,2576.0,2621.99,386384.904,314553542349.48,0.2843170124349918,-141.64000000000033,2898.934285714286,2866.7304000000004,3557.915757575757,42.18289847860673,271.8605024574593,2843.0725,3386.7935049149182,2299.3514950850813,3126.2908,2989.8246,2879.53,2769.2354,-22.91524741011108,-16.688780686018717,58605213.740470015,-53.9699999999998,2022-02-20,2,1.0
1551,2621.99,2759.51,2558.0,2568.02,761838.9858,308026942925.47,0.2843457352154954,-53.9699999999998,2847.258571428571,2872.4812,3537.12303030303,41.57581361340785,261.41187493383376,2821.4375,3344.261249867668,2298.6137501323324,3047.64464,2926.20768,2828.06,2729.91232,-33.226826543004336,-19.695698114561555,57843374.75467002,68.25999999999976,2022-02-21,2,0.0
1552,2568.03,2665.74,2500.0,2636.29,692639.4942,315899223813.38,0.284000870569457,68.25999999999976,2769.082857142857,2876.1332,3517.6534343434346,42.649705549849806,254.45676952491823,2805.510277777778,3314.4238168276142,2296.5967387279416,3047.64464,2926.20768,2828.06,2729.91232,-38.71451476577204,-23.153664778418005,58536014.248870015,-56.57000000000016,2022-02-22,2,0.0
1553,2636.28,2753.55,2575.83,2579.71,504470.1412,310077026339.98,0.2842882791011876,-56.57000000000016,2691.57,2875.2644,3501.188282828283,41.9917457867783,249.700897366487,2789.3952777777777,3288.797072510752,2289.993483044804,3047.64464,2926.20768,2828.06,2729.91232,-44.93492506645816,-27.113893921698036,58031544.10767002,16.5,2022-02-23,1,0.0
1554,2579.7,2740.0,2300.0,2596.2,1395732.7753,311035019269.95,0.2838718882210416,16.5,2649.3314285714287,2875.0452,3484.101414141414,42.25877664299608,246.4710525742476,2775.844722222222,3268.786827370717,2282.902617073727,3047.64464,2926.20768,2828.06,2729.91232,-48.94071766286015,-31.08240732918205,59427276.88297002,172.22999999999956,2022-02-24,2,0.0
1555,2596.26,2834.97,2571.72,2768.49,679394.1762,331001574996.18,0.2910897275020117,172.22999999999956,2647.7614285714285,2878.3072,3471.693232323232,44.98060858806062,243.41699708947516,2769.3727777777776,3256.206771956728,2282.538783598827,3047.64464,2926.20768,2828.06,2729.91232,-45.24564842781865,-33.65754207438871,60106671.05917002,11.419999999999618,2022-02-25,2,1.0
1556,2768.05,2878.0,2727.5,2779.47,418485.2529,333024181662.98,0.2444415868603833,11.419999999999618,2650.0242857142853,2877.9968,3456.3872727272724,45.15009229433157,240.96147325258767,2775.242777777778,3257.1657242829533,2293.319831272602,3047.64464,2926.20768,2828.06,2729.91232,-41.40691553416991,-35.0665190670762,60525156.31207002,-162.67999999999984,2022-02-26,1,1.0
1557,2779.47,2836.33,2557.98,2616.79,650198.7785,313983181396.22,0.2438126368462905,-162.67999999999984,2649.281428571429,2875.4416,3438.252121212121,43.12561125274439,234.47905079926468,2780.9263888888886,3249.884490487418,2311.968287290359,3050.49316,2930.81842,2834.0950000000003,2737.37158,-44.02547903900404,-36.69542088015399,59874957.53357002,304.15999999999985,2022-02-27,2,1.0
1558,2616.79,2951.6,2568.62,2920.95,733794.4488,349638704203.76,0.2623143115105234,304.15999999999985,2699.7,2884.4612,3424.7434343434343,47.640556480429936,231.8463644913396,2791.5358333333334,3255.2285623160124,2327.8431043506544,3050.49316,2930.81842,2834.0950000000003,2737.37158,-34.286049610796454,-36.257353376634434,60608751.98237002,55.5,2022-02-28,2,0.0
1559,2920.83,3037.94,2854.09,2976.33,673901.6976,356060928141.81,0.2587473594727082,55.5,2748.2771428571427,2883.7148,3413.5349494949496,48.40757699035028,225.73094597838252,2806.4536111111106,3257.915503067876,2354.991719154345,3050.49316,2930.81842,2834.0950000000003,2737.37158,-23.972338196268083,-34.02371425293146,61282653.67997002,-29.029999999999745,2022-03-01,2,2.0
1560,2976.33,3043.91,2914.21,2947.3,614623.7461,353421574640.23,0.2591846250942707,-29.029999999999745,2800.79,2881.1008,3399.472929292929,48.02822962337103,218.81327785658488,2820.0222222222224,3257.648777935392,2382.3956665090527,3050.49316,2930.81842,2834.0950000000003,2737.37158,-16.467303394391365,-30.831639551378714,60668029.93387002,-113.32000000000016,2022-03-02,2,2.0
1561,2947.31,2970.97,2785.0,2833.99,446192.2353,339605220817.13,0.2629263149979376,-113.32000000000016,2834.76,2872.2608,3384.9742424242418,46.56327913655536,210.07981475225785,2830.327777777778,3250.4874072822936,2410.1681482732624,3050.49316,2930.81842,2834.0950000000003,2737.37158,-14.485782876214673,-27.859665610439794,60221837.69857002,-211.9000000000001,2022-03-03,1,1.0
1562,2834.0,2836.17,2573.0,2622.1,556178.7588,313604105838.56,0.2747175674935899,-211.9000000000001,2813.847142857143,2851.554,3365.7545454545457,43.98288100125588,201.56854878182168,2835.823611111111,3238.960708674754,2432.686513547468,3078.9878,2976.9411,2894.465,2811.9889,-20.717952969683665,-26.561172403029587,59665658.93977002,43.03999999999997,2022-03-04,2,1.0
1563,2622.11,2685.12,2589.38,2665.15,268730.3036,319352820652.92,0.2709753928700377,43.03999999999997,2797.5157142857142,2833.4924,3351.8550505050503,44.62417988598583,197.5702421079172,2839.1613888888887,3234.301873104723,2444.0209046730542,3084.42288,2985.73856,2905.98,2826.2214400000003,-23.961310311726265,-26.0884702046108,59934389.24337002,-113.86999999999988,2022-03-05,2,0.0
1564,2665.16,2676.29,2535.0,2551.29,336487.9099,306229430306.07,0.2737581905445485,-113.86999999999988,2788.158571428571,2805.7863999999995,3336.259090909092,43.27638690406463,199.46169766436975,2837.768611111111,3236.6920064398505,2438.845215782372,3080.4746,2979.3477000000003,2897.615,2815.8823,-30.6551292335098,-26.9187718462288,59597901.33347002,-60.18000000000029,2022-03-06,2,0.0
1565,2551.3,2649.0,2445.0,2491.12,620171.6787,299399838913.97,0.2747478408662847,-60.18000000000029,2726.754285714286,2782.5316000000003,3318.0403030303028,42.57738997650951,204.00012566346135,2834.6975,3242.697751326923,2426.6972486730774,3066.27448,2956.36276,2867.53,2778.69724,-38.0656398478186,-28.945475119245124,58977729.65477002,84.84999999999991,2022-03-07,2,0.0
1566,2491.12,2624.0,2480.15,2575.97,561659.7421,308901634237.01,0.2749069393174972,84.84999999999991,2669.56,2768.4688,3299.1659595959595,43.89187700223387,207.111244773002,2831.615,3245.837489546004,2417.392510453996,3066.27448,2956.36276,2867.53,2778.69724,-40.52861303027794,-31.05150019397836,59539389.39687002,151.0,2022-03-08,2,0.0
1567,2575.98,2775.85,2567.7,2726.98,562771.7403,327284646384.19,0.2785101620526192,151.0,2638.085714285714,2760.7928,3279.9409090909094,46.14850243191764,207.72268531663195,2829.941388888889,3245.3867595221527,2414.496018255625,3066.27448,2956.36276,2867.53,2778.69724,-36.46143960869495,-32.035125542108645,60102161.13717002,-120.2800000000002,2022-03-09,2,0.0
1568,2726.98,2733.25,2550.27,2606.7,559029.9377,312725132202.93,0.2794445148065357,-120.2800000000002,2605.6157142857146,2750.2156,3259.9787878787874,44.67641297420396,209.59878490649584,2827.8866666666668,3247.0842364796586,2408.689096853675,3066.27448,2956.36276,2867.53,2778.69724,-37.344873517211,-33.00053426485452,59543131.19947001,-49.82999999999993,2022-03-10,1,1.0
1569,2606.69,2676.78,2522.57,2556.86,494583.6568,306945646022.22,0.2799717587795124,-49.82999999999993,2596.2957142857144,2735.3,3240.2378787878797,44.07716127039839,213.34029116479505,2824.036666666667,3250.717248996257,2397.356084337077,3066.27448,2956.36276,2867.53,2778.69724,-39.58686223337327,-34.19804844094884,59048547.54267001,11.940000000000056,2022-03-11,2,0.0
1570,2556.86,2616.79,2553.39,2568.8,219236.5711,308802688253.24,0.2576672423187806,11.940000000000056,2582.531428571429,2710.7112,3223.6022222222223,44.26138598641312,215.39783858603028,2812.198055555556,3242.993732727616,2381.402378383495,3066.27448,2956.36276,2867.53,2778.69724,-40.58474142900286,-35.35926534786775,59267784.11377001,-53.15000000000009,2022-03-12,1,0.0
1571,2568.8,2603.32,2493.0,2515.65,316942.1601,302142844336.01,0.2579748268102518,-53.15000000000009,2577.44,2686.4452,3207.424444444444,43.60370471407783,218.0934541805932,2798.3925,3234.5794083611863,2362.205591638813,3066.27448,2956.36276,2867.53,2778.69724,-43.01375168024106,-36.75099013557198,58950841.95367001,73.75,2022-03-13,2,0.0
1572,2515.66,2609.6,2498.67,2589.41,386630.1912,310784628714.7,0.259532726392399,73.75,2591.4814285714283,2674.3468,3191.1918181818182,44.77503140436807,216.2390596470894,2785.4597222222224,3217.937841516401,2352.981602928044,3066.27448,2956.36276,2867.53,2778.69724,-41.80385410366762,-37.66969267522573,59337472.14487001,28.309999999999945,2022-03-14,2,0.0
1573,2589.42,2669.0,2507.0,2617.73,461202.3014,314353415766.38,0.2579624038118052,28.309999999999945,2597.4471428571424,2667.8768,3173.718484848485,45.22431655612535,209.18917677754524,2770.958611111111,3189.3369646662018,2352.580257556021,3066.27448,2956.36276,2867.53,2778.69724,-39.36208920876743,-37.97740113586968,59798674.44627001,156.07000000000016,2022-03-15,2,0.0
1574,2617.74,2788.0,2603.38,2773.81,666224.7217,332615747238.23,0.2655092386005735,156.07000000000016,2604.137142857143,2668.284,3158.2377777777774,47.63912107658698,200.62873348371568,2761.4341666666664,3162.691633634098,2360.176699699235,3066.27448,2956.36276,2867.53,2778.69724,-31.133530983883247,-36.73306110823578,60464899.16797001,38.11999999999989,2022-03-16,1,0.0
1575,2773.8,2836.0,2746.42,2811.92,379312.541,337789077518.33,0.2623815089906135,38.11999999999989,2633.4542857142856,2675.8812,3141.823737373738,48.21250462958863,183.09783213434216,2749.4336111111106,3115.629275379795,2383.237946842426,3020.1136,2919.0232,2837.32,2755.6168,-22.72612695677617,-34.1863458079704,60844211.70897001,127.01000000000022,2022-03-17,2,1.0
1576,2811.91,2984.0,2765.59,2938.92,556535.7966,353488093017.08,0.2614299349673336,127.01000000000022,2688.034285714286,2690.7172,3130.038686868687,50.08603027963747,177.63627718296382,2745.7233333333334,3100.995887699261,2390.4507789674058,3020.1136,2919.0232,2837.32,2755.6168,-10.906223669296196,-29.953596328211447,61400747.50557001,12.0,2022-03-18,1,0.0
1577,2938.84,2987.7,2890.86,2950.84,325971.5398,353637851553.37,0.2569338400859086,12.0,2742.611428571429,2703.2992,3120.47202020202,50.25975022674493,178.3586363313042,2746.3705555555557,3103.087828218164,2389.6532828929467,3020.1136,2919.0232,2837.32,2755.6168,-0.7598436013959144,-24.645641286972257,61726719.04537001,-89.4699999999998,2022-03-19,1,1.0
1578,2950.85,2964.17,2817.21,2861.38,377608.8214,343377833604.31,0.2587881454508621,-89.4699999999998,2792.0014285714283,2714.566,3108.0680808080806,48.944764864390095,177.0221079009864,2744.773333333333,3098.817549135306,2390.7291175313603,3020.1136,2919.0232,2837.32,2755.6168,4.115875217030407,-19.41627464988086,61349110.22397001,28.640000000000327,2022-03-20,[1 2],1.0
1579,2861.39,2960.57,2829.81,2890.03,450223.9073,347920723063.29,0.2584640082080213,28.640000000000327,2834.947142857143,2726.3192,3095.543131313132,49.38102360385937,177.43509908050456,2745.2983333333336,3100.168531494343,2390.4281351723243,3020.1136,2919.0232,2837.32,2755.6168,9.11366225582833,-14.229013394297372,61799334.131270014,79.60999999999967,2022-03-21,1,1.0
1580,2890.03,3052.85,2886.43,2969.64,564868.9839,356983458903.94,0.2591119279397081,79.60999999999967,2885.2200000000003,2734.3652,3087.3381818181824,50.58776934167832,178.73964059734257,2746.406388888889,3103.885670083574,2388.927107694204,3020.1136,2919.0232,2837.32,2755.6168,16.081996089621043,-8.717920760857659,62364203.11517002,66.36000000000013,2022-03-22,2,1.0
1581,2969.64,3045.2,2920.65,3036.0,453962.7298,363981070562.25,0.2459357885308159,66.36000000000013,2922.675714285714,2744.6264,3079.025151515152,51.57751297366148,169.90473932937098,2742.308611111111,3082.118089769853,2402.499132452369,2973.34152,2881.18924,2806.71,2732.23076,24.085542415032705,-2.753654728877592,62818165.84497002,74.77000000000044,2022-03-23,1,1.0
1582,3035.99,3129.11,2999.11,3110.76,577171.5239,373268685628.38,0.2465140895372086,74.77000000000044,2965.367142857143,2764.3852,3069.850202020202,52.6759311365058,169.17666056215455,2741.9880555555555,3080.341376679865,2403.634734431246,2964.52496,2874.0575200000003,2800.94,2727.82248,33.17034550351991,3.777981677012864,63395337.36887002,-8.610000000000127,2022-03-24,1,1.0
1583,3110.75,3193.28,3076.0,3102.14,489099.5572,373143966536.83,0.2336472864305776,-8.610000000000127,2988.684285714286,2771.6328,3061.2040404040404,52.534599798074815,177.90387938879093,2747.8288888888887,3103.6366476664707,2392.021130111307,2964.52496,2874.0575200000003,2800.94,2727.82248,39.90835887649382,10.347141167827584,62906237.81167002,42.86999999999989,2022-03-25,1,2.0
1584,3102.13,3153.2,3084.9,3145.0,207134.847,377571096914.82,0.2299416454343069,42.86999999999989,3016.4214285714284,2778.3796,3053.8260606060603,53.17708635170981,189.79496552272371,2757.9822222222224,3137.57215326767,2378.392291176775,2990.68432,2895.21784,2818.06,2740.90216,46.61598517807033,16.941476442417176,63113372.65867002,150.63999999999987,2022-03-26,1,2.0
1585,3145.01,3299.37,3126.02,3295.65,335467.4145,395441924035.78,0.2337559558083316,150.63999999999987,3078.46,2792.3136000000004,3047.1161616161617,55.36156249487709,209.8956806054366,2772.760555555555,3192.5519167664283,2352.969194344682,3105.78092,2988.31954,2893.385,2798.45046,57.29379019767384,24.27826076155475,63448840.07317002,37.26999999999998,2022-03-27,2,2.0
1586,3295.65,3431.15,3275.01,3332.92,527237.1133,400900140647.22,0.2261988768678767,37.26999999999998,3141.73,2812.2708,3041.1442424242423,55.885280024999176,227.97081538968624,2792.508611111112,3248.450241890484,2336.5669803317387,3134.2552,3011.3524,2912.02,2812.6876,66.82552565878541,32.01412710650578,63976077.18647002,67.60000000000036,2022-03-28,1,3.0
1587,3332.91,3481.87,3329.68,3400.51,465899.8226,408798491703.04,0.2247831767046828,67.60000000000036,3203.282857142857,2843.4072,3035.6470707070707,56.83005234070957,246.0542156169063,2815.633333333333,3307.7417645671458,2323.5249020995207,3185.8939600000003,3053.12302,2945.815,2838.50698,76.47867067395828,40.09858957331532,64441977.00907002,-14.720000000000256,2022-03-29,1,3.0
1588,3400.51,3446.9,3331.84,3385.79,356082.5231,406821918324.81,0.2242825032177683,-14.720000000000256,3253.252857142857,2872.2328,3029.3,56.55871909043007,261.65976357104904,2836.4527777777776,3359.772304919876,2313.13325063568,3185.8939600000003,3053.12302,2945.815,2838.50698,83.04078913875537,47.90626222157715,64085894.48597002,-104.28999999999996,2022-03-30,2,3.0
1589,3385.8,3444.83,3261.35,3281.51,455091.2395,394425928251.04,0.2257422818773284,-104.28999999999996,3277.6457142857143,2901.4416,3022.249494949495,54.6572028774815,268.0502080646195,2855.9472222222225,3392.047638351461,2319.846806092984,3185.8939600000003,3053.12302,2945.815,2838.50698,83.66028964181396,54.40699447980202,63630803.24647002,173.69999999999982,2022-03-31,[1 2],2.0
1590,3281.51,3481.29,3210.68,3455.21,532169.2392,414654032151.08,0.2301614169824876,173.69999999999982,3328.0842857142857,2940.0052,3015.621212121212,57.126765101220734,282.13128034558326,2879.808611111111,3444.0711718022776,2315.5460504199445,3227.68476,3086.92762,2973.165,2859.40238,89.91508144178579,60.8630102910718,64162972.48567002,-11.429999999999836,2022-04-01,2,2.0
1591,3455.2,3532.2,3433.14,3443.77,499893.29,414159902496.97,0.2229626740565896,-11.429999999999836,3370.7657142857142,2974.7172,3009.534444444444,56.91676835690713,296.5962113249176,2898.566388888889,3491.7588115387243,2305.373966239053,3227.68476,3086.92762,2973.165,2859.40238,93.71555872466388,66.83620091536126,63663079.19567002,78.13999999999987,2022-04-02,2,2.0
1592,3443.77,3580.34,3412.11,3521.91,381581.7683,423557081705.01,0.2235482083038604,78.13999999999987,3403.088571428572,3006.5144,3003.747373737373,58.00141780109155,313.41381408596874,2919.1897222222224,3546.01735039416,2292.362094050285,3278.64356,3128.14822,3006.515,2884.88178,98.86036443688543,72.65877610109293,64044660.96397002,-2.400000000000091,2022-04-03,2,2.0
1593,3521.9,3547.0,3405.97,3519.5,449984.1586,423413008036.05,0.2128957424500878,-2.400000000000091,3429.742857142857,3043.0264,2998.251818181818,57.95513164508077,324.44584816487026,2944.2650000000003,3593.156696329741,2295.37330367026,3278.64356,3128.14822,3006.515,2884.88178,102.01555623210652,77.99637248854994,63594676.80537002,-112.51000000000022,2022-04-04,2,2.0
1594,3519.5,3555.0,3400.0,3406.99,397782.7437,410298423739.01,0.1892253735031944,-112.51000000000022,3430.668571428572,3077.0316000000003,2991.885757575757,55.8162739754446,333.43611725080865,2957.766111111111,3624.638345612728,2290.893876609494,3278.64356,3128.14822,3006.515,2884.88178,99.38101257192513,81.88448886734542,63196894.06167002,-238.48999999999975,2022-04-05,2,2.0
1595,3407.0,3407.5,3162.39,3168.51,736273.1047,381466903809.28,0.20353126227876,-238.48999999999975,3399.628571428572,3101.02,2985.580303030303,51.6596853917179,335.2751534353605,2963.1044444444447,3633.654751315165,2292.554137573724,3278.64356,3128.14822,3006.515,2884.88178,87.32896171768925,82.87439302195338,62460620.95697002,58.67000000000007,2022-04-06,2,2.0
